Classe;Número do RIP;UF;Município;Endereço;Bairro;Conceituação;Tipo Imóvel;Situação da Utilização;Proprietário Oficial;Regime de Utilização;CEP DO IMOVEL;VALOR DO M2 DO TERRENO;VALOR DO M2 DE CONSTRUCAO
DOMINIAL;7107010005724;SP;SAO PAULO;R BOA VISTA 128 UNIDADE AUTONOMA 1008 CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000004555;SP;SAO PAULO;R GEN SOCRATES S/N TERRENO LOTE 29 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000015247;SP;SAO PAULO;R GENERAL CARNEIRO 115 LOJA-PAV 4 5 6 EDIF VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107010009045;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJUNTO 42 ED CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262
DOMINIAL;7107010002113;SP;SAO PAULO;R GENERAL CARNEIRO 235 LOJA 2 EDIFICIO SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000008976;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 602 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000013384;SP;SAO PAULO;R BOA VISTA 63 PAV 9 CONJ II III EDIF BOA VISTA CEP: 01014000;SE SAO PAULO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000013899;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 171 EDIF CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262
DOMINIAL;7107000018424;SP;SAO PAULO;R GEN SOCRATES S/N L 24 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010007930;SP;SAO PAULO;R GENERAL SOCRATES S/N REMANESCENTE DO LOTE 45 CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107010002709;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 64 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000002188;SP;SAO PAULO;R GENERAL CARNEIRO 67 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000020160;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 62 ED CLAUDIO MONTEIRO CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262
DOMINIAL;7107000018939;SP;SAO PAULO;R GEN SOCRATES 365 L 35 A CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000012302;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1604 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010006615;SP;SAO PAULO;R GENERAL CARNEIRO 115 16 PAVTO EDIFICIO VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107010005139;SP;SAO PAULO;R BOA VISTA 128 1001/1002 CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000005799;SP;SAO PAULO;R GEN SOCRATES S/N TERRENO LOTE 16 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000005870;SP;SAO PAULO;R GEN SOCRATES 145 LT 15 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000000568;SP;SAO PAULO;R GENERAL CARNEIRO 207 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000018777;SP;SAO PAULO;R GENERAL CARNEIRO 115 1 2 E 3 PAVIMENTO VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000013970;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 191 EDIF CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262
DOMINIAL;7107000019315;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1603 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000011330;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1205 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000013201;SP;SAO PAULO;R BOA VISTA 63 PAV 8 CONJ III EDIF BOA VISTA CEP: 01014000;SE SAO PAULO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000001106;SP;SAO PAULO;R GENERAL CARNEIRO 171 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107010011376;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CONJ 1103 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010010990;SP;SAO PAULO;R GENERAL CARNEIRO 115 PAV 17, EDIF VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000021646;SP;SAO PAULO;R GEN SOCRATES 183 LT 19 PARTE CEP: 03632000;PENHA FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010004167;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 54 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000009352;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 701 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000023932;SP;SAO PAULO;R GEN SOCRATES 309 LT 30 PARTE CEP: 03632000;PENHA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010004590;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 73 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107010010213;SP;SAO PAULO;R GAL SOCRATES 445 LT C - PARTE DO LOTES 41 42 43 E 44REM CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000012736;SP;SAO PAULO;R BOA VISTA 63 PAV 6 EDIF BOA VISTA CEP: 01014000;SE SAO PAULO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000010016;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 804 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010010302;SP;SAO PAULO;R GAL SOCRATES 447 LT D - PARTE DO LOTES 41 42 43 E 44REM CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000012140;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1504 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000002501;SP;SAO PAULO;R GENERAL CARNEIRO 204 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000024076;SP;SAO PAULO;R GENERAL SOCRATES 133 135-139 - LOTE 14 CEP: 03632040;PENHA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107000015085;SP;SAO PAULO;R GENERAL CARNEIRO 122 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000004393;SP;SAO PAULO;R GEN SOCRATES 237 TERRENO LOTE 23 B CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000020402;SP;SAO PAULO;R GEN SOCRATES 283 L 28 A CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010006534;SP;SAO PAULO;R GENERAL CARNEIRO 115 14 PAVTO EDIFICIO VISTA ALEGRE CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000007902;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 1 2 SUB PAV 1 2 LOJA-COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010003195;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 33 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000009433;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 702 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010004671;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 74 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107010008154;SP;SAO PAULO;R GENERAL SOCRATES 263 E 265-LOTE 25B CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107010010051;SP;SAO PAULO;R GAL SOCRATES 441 LT A - PARTE DO LOTES 41 42 43 E 44 REM CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000010954;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1105 1106 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010010566;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CONJ 1705 COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010000501;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1102 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010007506;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1405 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000020321;SP;SAO PAULO;R GENERAL SOCRATES 435 LOTE 40 B CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107000008623;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 401 402 403 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000014356;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 504 505 506 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000005101;SP;SAO PAULO;R GENERAL CARNEIRO 112 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000024408;SP;SAO PAULO;R GENERAL SOCRATES 87 ED ABRIKIAN APTO 03 CEP: 03632040;SAO PAULO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107000017029;SP;SAO PAULO;R GEN SOCRATES 35 LT 3B REMANESCENTE 3 CEP: 03632000;PENHA FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000006418;SP;SAO PAULO;R GEN SOCRATES 115 TERRENO LOTE 12 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000022537;SP;SAO PAULO;R BOA VISTA 162 5 AND ED BANDEIRANTES CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000021808;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1005 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107010008901;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 15 LOJA 02 CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262
DOMINIAL;7107000003400;SP;SAO PAULO;EST DA ADUTORA DO RIO CLARO S/N KM 30 CEP: 08390420;SAO PAULO;MARINHA;TERRENO;EM USO;União (Adm. Pub. Fed. direta);OCUPACAO  ;8390420;160.13513513513513;142.54054054054055
DOMINIAL;7107010000331;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1002 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000004806;SP;SAO PAULO;R GEN SOCRATES 435 TERRENO LOTE 40 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000009948;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 803 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000009867;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 802 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000016561;SP;SAO PAULO;R GENERAL CARNEIRO 115 PAV 10 EDIF BANCO CONTINENTAL CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000017703;SP;SAO PAULO;R GEN SOCRATES 87 APTO 5 EDIF ABRIKIAN CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000008542;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 301 ATE 306 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000003745;SP;SAO PAULO;R CORONEL RODOVALHO 280 TERRENO LOTE 2 CEP: 03632000;P FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010003357;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 41 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000012817;SP;SAO PAULO;R BOA VISTA 63 PAV 11 CONJ II III EDIF BOA VISTA CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000013708;SP;SAO PAULO;PC PADRE MANUEL DA NOBREGA 21 CONJ 201 EDIF CLAUDIO MONTEIRO SOARES CEP: 01015010;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015010;8328.393442622952;2098.901639344262
DOMINIAL;7107000004202;SP;SAO PAULO;R GENERAL CARNEIRO 253 TERRENO CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000000304;SP;SAO PAULO;R GENERAL SOCRATES 427 LOTE 39-B CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107000007066;SP;SAO PAULO;R GENERAL SOCRATES 223 LOTE 22 B I CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107000013465;SP;SAO PAULO;R BOA VISTA 63 PAV 7 EDIF BOA VISTA CEP: 01014000;SE SAO PAULO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000010440;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 903 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000016057;SP;SAO PAULO;R GENERAL SOCRATES 341 LOTE 33 A CEP: 03632040;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632040;1114.9737704918032;1332.8524590163934
DOMINIAL;7107000023002;SP;SAO PAULO;R BOA VISTA 162 3 AND ED BANDEIRANTES CEP: 01014000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1014000;5668.282091917591;2298.4960380348653
DOMINIAL;7107000006680;SP;SAO PAULO;R GEN SOCRATES 239 TERRENO LOTE 23 C CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010001494;SP;SAO PAULO;R GEN SOCRATES 377 PARTE LOTE 36 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000024238;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 905 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000016138;SP;SAO PAULO;R GEN SOCRATES 349 LT 33 C CEP: 03632000;PENHA FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010005058;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 91 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000005365;SP;SAO PAULO;R GENERAL CARNEIRO 157 161 E 167 CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000005950;SP;SAO PAULO;R GEN SOCRATES 271 TERRENO LOTE 26 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010000684;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1204 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
DOMINIAL;7107000006175;SP;SAO PAULO;R GEN SOCRATES 27 TERRENO LOTE 3 A CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107000005446;SP;SAO PAULO;R GEN SOCRATES 101 L 10 CEP: 03632000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;3632000;1233.9272727272728;1228.2863636363636
DOMINIAL;7107010002890;SP;SAO PAULO;R GENERAL CARNEIRO 225 CONJ 71 ED SOLAR CEP: 01015000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1015000;11492.64705882353;1918.8088235294117
DOMINIAL;7107000012493;SP;SAO PAULO;R QUINZE DE NOVEMBRO 184 CJ 1701 - COND DAS BANDEIRAS CEP: 01013000;CENTRO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);AFORAMENTO;1013000;5651.013986013986;2270.7062937062938
